,runstring,instability_time,m1,m2,m3,Stable
17108,0017108.bin,397.19223050649305,8.362141196585862e-06,2.6032891231971064e-06,6.692938401072972e-07,False
17109,0017109.bin,340820843.8701492,8.242282229908531e-06,6.546838725945573e-06,6.193630598427048e-07,False
17110,0017110.bin,1000000000.0,4.0564507137382465e-07,8.949344968937156e-05,1.391883449956307e-07,True
17111,0017111.bin,95.88630641709365,5.483560263709573e-07,2.578712827085432e-07,2.7829814914171104e-05,False
17112,0017112.bin,81.37143712302576,7.614886955290502e-06,1.236801719590896e-06,5.356101263454614e-05,False
17113,0017113.bin,15447061.542146964,9.321432932488446e-06,2.998683972933164e-07,6.507920971240861e-06,False
17114,0017114.bin,1000000000.0,4.300343240981631e-05,1.2565885701547573e-07,3.667113424425661e-06,True
17115,0017115.bin,5616.657581722958,7.606232705529977e-07,4.508987948639955e-06,2.4473235985561707e-07,False
17116,0017116.bin,432894.63024291384,2.2984286801678843e-07,9.873673008354748e-06,1.3122079576384889e-06,False
17117,0017117.bin,634123.852581996,1.6551408003954907e-06,1.691134834509691e-07,3.075570644818021e-05,False
17118,0017118.bin,1000000000.0,8.298184754594353e-05,1.649456625101317e-06,9.213968464198658e-05,True
17119,0017119.bin,1000000000.0,3.827976262754407e-05,5.15773724711031e-06,8.284940745369146e-06,True
17120,0017120.bin,223.12271883449662,5.933637179390384e-07,2.431974809583446e-05,1.8788642218861312e-06,False
17121,0017121.bin,1000000000.0,1.3489920356852618e-07,4.119637932582459e-05,5.637768555981863e-06,True
17122,0017122.bin,1000000000.0,1.6635426843947603e-07,2.094829203709412e-07,1.5988301600496455e-07,True
17123,0017123.bin,9207.541589023816,3.137169817225195e-05,1.2595124001850027e-07,4.4678488465485363e-07,False
17124,0017124.bin,1000000000.0,5.768962402367668e-05,1.8005064698193582e-07,2.4322988879490475e-07,True
17125,0017125.bin,23430146.00462663,2.911672732612649e-06,1.2624411565302272e-07,1.633902427155645e-05,False
17126,0017126.bin,72808344.45253313,1.5768369271255389e-07,7.290029787449318e-05,1.4339983830781486e-07,False
17127,0017127.bin,8166.651815701255,5.835755723695114e-07,3.1291314640112766e-06,4.382976290917828e-07,False
17128,0017128.bin,1000000000.0,2.068258633828506e-05,9.533463307667351e-05,2.06331330724134e-06,True
17129,0017129.bin,18.013297194325077,3.4645981658567834e-06,5.635267099850203e-06,5.574522537859212e-07,False
17130,0017130.bin,23.209476312789732,3.8851665710431855e-07,4.3117055338970616e-05,2.6867168496508547e-05,False
17131,0017131.bin,1000000000.0,3.534388754123963e-07,6.167904409868932e-06,1.5789570948581525e-07,True
17132,0017132.bin,13676.860560219913,2.2130190775222499e-07,7.714341080363512e-06,2.5439688455743845e-07,False
17133,0017133.bin,33.116733479569234,4.708268650902833e-06,1.0936586020267681e-06,4.337885482295702e-06,False
17134,0017134.bin,1000000000.0,1.1859577603247156e-06,3.3759234857008334e-07,8.502070836741428e-05,True
17135,0017135.bin,328346708.59224516,1.615055049901335e-05,1.0481066451078743e-07,3.1629880589858745e-06,False
17136,0017136.bin,1000000000.0,4.961630257738673e-05,9.607205659979392e-06,1.3752547639299895e-07,True
17137,0017137.bin,1000000000.0,2.5064402417902127e-07,1.89279721417351e-05,1.9307707468654623e-05,True
17138,0017138.bin,297974.2399380712,1.4392800611924616e-07,9.974623013104495e-06,1.8644520029391676e-07,False
17139,0017139.bin,32775.18798002297,3.555501723778769e-05,1.0042246466051563e-07,4.058158319511272e-07,False
17140,0017140.bin,1000000000.0,7.911451412892739e-07,6.29855352373031e-05,1.17766609984798e-05,True
17141,0017141.bin,121.45079670751598,9.978044755356161e-06,2.7614102687739415e-05,2.0303045904568957e-06,False
17142,0017142.bin,164.26176473110627,7.225011731418099e-05,1.2215561149332928e-06,3.277262102747099e-07,False
17143,0017143.bin,1000000000.0,1.655419891278557e-06,5.547323485066515e-07,1.888392581065785e-05,True
17144,0017144.bin,1000000000.0,4.0060216189784077e-07,2.540504473110003e-07,1.1764514853256552e-07,True
17145,0017145.bin,194.47457230785642,9.499027393465382e-07,5.318462419129352e-06,1.1320130326142335e-07,False
17146,0017146.bin,40004.75972744669,3.567887542750992e-06,5.967518010189123e-05,8.630742510880346e-05,False
17147,0017147.bin,113685137.27154599,3.701248935552548e-06,6.467653070955488e-06,3.3387194414274484e-06,False
17148,0017148.bin,1000000000.0,3.893249324706868e-06,2.484006137970585e-07,5.197507831774217e-06,True
17149,0017149.bin,1000000000.0,7.124620190418402e-07,1.3026048051134525e-05,1.8794048601444863e-07,True
17150,0017150.bin,1000000000.0,3.3664597277687307e-06,3.4129281141137714e-06,1.0176904925659259e-07,True
17151,0017151.bin,18805.33717380471,5.77539563000397e-05,2.0527852307984685e-05,5.596380124718623e-05,False
17152,0017152.bin,480.22829360720465,4.718575911376787e-07,8.24275129189591e-05,2.3637962214860494e-06,False
17153,0017153.bin,67356.70043668593,5.58953178365064e-07,1.6970818518985908e-07,2.422223303067137e-07,False
17154,0017154.bin,1000000000.0,8.819137560802584e-05,4.198888391763692e-06,5.6756440566653716e-06,True
17155,0017155.bin,1000000000.0,8.288890489765315e-06,7.534462193072608e-05,3.880301122929276e-05,True
17156,0017156.bin,1000000000.0,4.145877888765258e-06,6.809128272719524e-07,4.699130214880553e-05,True
17157,0017157.bin,420189.7802271698,4.7338612003005833e-07,4.95328630682889e-07,2.6148186749246223e-07,False
17158,0017158.bin,1487.1381196208006,9.464627067244342e-07,1.9331225867283663e-06,2.447831888004646e-05,False
17159,0017159.bin,5.0922288572987,2.0303635895632187e-07,2.673413242533679e-05,7.938670015705317e-05,False
17160,0017160.bin,3308592.9077388113,2.301982620309409e-07,3.8101092265998577e-06,6.556856534323511e-07,False
17161,0017161.bin,244053.03145151862,3.0738621250096177e-06,2.8351256170388774e-06,1.441605190335124e-07,False
17162,0017162.bin,378.03737155610503,1.9947152070240634e-07,1.0073218553451849e-05,3.016915025207615e-06,False
17163,0017163.bin,139.22223397516677,1.4275348835198738e-07,1.0363951639718855e-06,5.500973895539698e-06,False
17164,0017164.bin,1000000000.0,1.3998779406876935e-05,3.135130106049529e-05,6.398273998278122e-06,True
17165,0017165.bin,1000000000.0,1.365764329908674e-07,6.0314330457197155e-05,2.11754214663008e-06,True
17166,0017166.bin,9699422.64139446,2.0449144011378106e-05,2.889298736891052e-07,4.798785873160841e-07,False
17167,0017167.bin,3790.8179014775974,9.379528655226618e-06,1.1576876200973194e-05,3.114803023199382e-06,False
17168,0017168.bin,5086.267505071048,1.4212274217426921e-06,1.6001358924520716e-06,4.619862455406551e-05,False
17169,0017169.bin,4939.219736931312,1.0890297257318559e-07,7.227065045078077e-05,4.270678974038382e-06,False
17170,0017170.bin,1000000000.0,1.0845043499101938e-07,3.791893045101556e-06,1.628238337235625e-05,True
17171,0017171.bin,14832102.979274657,5.651098354072316e-06,7.681948582056176e-06,1.2923296565510103e-06,False
17172,0017172.bin,1000000000.0,1.0500762001303616e-05,9.268263659507898e-07,1.1528836007558376e-07,True
17173,0017173.bin,141561.06577002653,2.4609134731071955e-06,7.955649023840346e-07,3.327720681867021e-05,False
17174,0017174.bin,163.29065665508824,8.688355718973691e-05,4.475960753641463e-05,1.3624885682040205e-05,False
17175,0017175.bin,5251.556902395725,2.1246062521767965e-05,8.617352698476006e-07,1.1934430781377918e-06,False
17176,0017176.bin,9965580.699118387,5.2795293241713405e-06,4.026826867004418e-06,9.487598378592597e-06,False
17177,0017177.bin,1000000000.0,3.465821969210918e-07,3.5082495172615147e-06,3.216460116762518e-06,True
17178,0017178.bin,85200.85023877487,2.383308706214122e-05,8.003145331994986e-07,2.3866670199891188e-05,False
17179,0017179.bin,1000000000.0,4.703134215411183e-06,3.140008174649721e-05,6.292215310029591e-05,True
17180,0017180.bin,71.22122240920864,1.98480595162637e-05,4.0513171264265977e-07,8.28605480478744e-07,False
17181,0017181.bin,1000000000.0,4.4470372919046037e-07,1.1245852029257298e-06,1.972239693032949e-06,True
17182,0017182.bin,122439.65102165994,1.7386572786560193e-05,8.808853392645523e-05,8.123649218056852e-05,False
17183,0017183.bin,1000000000.0,1.1505034323280447e-05,2.028050337447318e-07,4.857069643928109e-06,True
17184,0017184.bin,1000000000.0,1.607834188607183e-05,8.85452490229861e-07,5.413897043995739e-07,True
17185,0017185.bin,1000000000.0,8.39273831774335e-05,5.263727911654962e-07,9.448194555299793e-05,True
17186,0017186.bin,45121.3558383774,2.5570223398794486e-05,3.2898000811961666e-05,2.559201326784624e-07,False
17187,0017187.bin,1000000000.0,6.790939037843618e-06,3.2841523130191217e-06,5.436706120449209e-05,True
17188,0017188.bin,7551093.022116598,4.327569659224457e-06,8.26143209667894e-07,6.727198980810473e-05,False
17189,0017189.bin,198429851.75167248,2.892817028404858e-07,8.592630504453769e-07,7.494292061909072e-07,False
17190,0017190.bin,6338756.422499895,2.3227958226409583e-05,1.8125781932900234e-07,5.411979798609417e-05,False
17191,0017191.bin,3798.9733132466013,3.805646897999247e-05,2.5992704630573496e-06,1.0582760077242055e-07,False
17192,0017192.bin,271759.8287147602,1.24296740777738e-07,1.0965096903387374e-05,1.8646616210184422e-06,False
17193,0017193.bin,1000000000.0,2.676907144901315e-06,6.997260613691857e-07,6.2869491111150735e-06,True
17194,0017194.bin,7.3785237119813205,3.4500866613955652e-06,6.3601514275830075e-06,1.3091321113306461e-07,False
17195,0017195.bin,6496.20351771046,1.874400220227455e-05,1.1438157538758167e-07,5.678970732252378e-07,False
17196,0017196.bin,1000000000.0,3.5835313126689643e-06,9.746666196167428e-06,1.887932736409644e-07,True
17197,0017197.bin,1000000000.0,3.247436960090329e-05,8.98651413668509e-05,3.4887332156043157e-07,True
17198,0017198.bin,547162.1743633058,8.310304263728251e-07,1.5423979144735446e-07,6.437147140131681e-05,False
17199,0017199.bin,1000000000.0,3.3075483593724165e-06,1.22733430882479e-05,7.856698865033778e-05,True
17200,0017200.bin,1000000000.0,6.31809808345062e-05,2.770196857895846e-06,3.1035050229248756e-07,True
17201,0017201.bin,1000000000.0,1.9813262379692655e-06,1.0624653228519157e-05,2.590387351043947e-05,True
17202,0017202.bin,559.0711167639948,8.68951419537116e-07,1.692615114786464e-07,1.6561017544357192e-05,False
17203,0017203.bin,66.92642935302526,4.139301201063655e-07,6.722879240562693e-05,1.0726369348482625e-06,False
17204,0017204.bin,1000000000.0,9.21055963959682e-05,4.450711238083588e-05,6.311564016699003e-06,True
17205,0017205.bin,1000000000.0,5.5547313497184055e-06,8.227167819654176e-05,6.217693814815916e-05,True
17206,0017206.bin,6714769.524249544,1.7308618056257985e-05,1.0062527829642187e-06,2.797211051233823e-06,False
17207,0017207.bin,1000000000.0,3.340896870791388e-05,2.0421395962405235e-05,2.0661776394192334e-07,True
17208,0017208.bin,1000000000.0,4.0211797569059074e-05,2.2131234152693015e-07,1.4674929428792722e-06,True
17209,0017209.bin,1000000000.0,9.648298925347103e-05,3.0110969635388635e-05,2.193110076994399e-05,True
17210,0017210.bin,1000000000.0,3.5581518426215476e-07,1.6670340848262576e-05,1.0607821141013448e-07,True
17211,0017211.bin,1866753.2480074116,5.414848904786356e-07,4.6295772722021896e-07,4.521457579287678e-07,False
17212,0017212.bin,30356.090587700164,3.341464550275018e-07,1.713196507375712e-07,3.3879481296546696e-07,False
17213,0017213.bin,1000000000.0,4.388893886616152e-06,8.947422681876563e-06,5.366973481956771e-07,True
17214,0017214.bin,16652.88186195021,7.783652808085181e-05,3.6773122452091756e-05,5.390228410476462e-07,False
17215,0017215.bin,145893658.41513795,5.519085688300554e-05,2.9555371153876736e-07,2.097158992608166e-06,False
17216,0017216.bin,1000000000.0,1.5389608587531526e-06,4.422967135784698e-07,3.2314104306874637e-05,True
17217,0017217.bin,6410091.002335463,1.3146454609776155e-05,1.3109993435428885e-06,2.3660116030206874e-07,False
17218,0017218.bin,131.3584782027583,3.8831677395491276e-06,1.2721277941430688e-07,8.81708459596923e-06,False
17219,0017219.bin,16135229.84001337,1.0261296976956509e-07,5.24380722759405e-06,7.586478848099213e-05,False
17220,0017220.bin,1000000000.0,5.3095526095369186e-05,2.4498148213544114e-06,5.0243835604134395e-05,True
17221,0017221.bin,31676.00494047482,5.470321824062977e-06,4.0122641362227997e-07,1.9684384524087843e-06,False
17222,0017222.bin,234.5889287244133,2.783826574789932e-07,2.737791605594806e-06,1.8459190780102215e-06,False
17223,0017223.bin,47.631179203349,9.153890362468996e-06,1.5068619184564441e-05,6.317941245856204e-06,False
17224,0017224.bin,383.82243330399206,1.3367328663436207e-07,1.122931568212961e-07,1.1556684209995573e-06,False
17225,0017225.bin,44.1668798962002,1.8824004029277666e-05,8.685940308351558e-05,1.575274336902309e-07,False
17226,0017226.bin,250.07250992383692,7.883112309898646e-06,2.459649783870676e-07,1.6038302137371015e-05,False
17227,0017227.bin,25.08009396091762,1.381717463787667e-07,2.018284099013057e-06,2.111260010174935e-07,False
17228,0017228.bin,101273.47546226271,3.995826826716337e-07,1.258878788074815e-06,1.585860971100293e-06,False
17229,0017229.bin,409934.191889807,2.132958995374126e-05,2.156476987551698e-07,5.091283891102635e-07,False
17230,0017230.bin,112329.3701202498,2.5532141613167426e-05,1.5393318150684718e-07,8.224682457596914e-07,False
17231,0017231.bin,1000000000.0,1.7433878570626115e-07,1.0556229827166024e-06,1.206718872379416e-07,True
17232,0017232.bin,1000000000.0,4.837843031794397e-07,8.209699588473012e-06,6.559023851592427e-07,True
17233,0017233.bin,1000000000.0,1.2372783795330686e-05,5.58507986103202e-06,3.1600406200709354e-06,True
17234,0017234.bin,1000000000.0,1.1823469451187042e-05,1.7342038131029293e-06,1.316952562673388e-07,True
17235,0017235.bin,1000000000.0,1.159893411945635e-06,1.0503795409553375e-05,4.745712240499728e-07,True
17236,0017236.bin,9142.795622149088,1.69983440110619e-06,7.507537563215784e-07,9.84407854029538e-07,False
17237,0017237.bin,102002.42923420326,3.736318928094531e-06,2.603090535050465e-07,7.57454485112301e-07,False
17238,0017238.bin,838735410.1880751,7.195776298566869e-06,3.2793356859920624e-05,1.221237408377407e-07,False
17239,0017239.bin,2487.0745923611944,9.491691033900208e-06,9.910643050996038e-07,2.721480006794296e-07,False
17240,0017240.bin,1000000000.0,2.2491395311520062e-05,1.6313259894732466e-05,2.0024289106496264e-07,True
17241,0017241.bin,5905581.0448320685,3.051446720126921e-07,4.665507622125089e-07,1.0738631670733894e-05,False
17242,0017242.bin,1000000000.0,1.1329459462939332e-05,7.72917616244589e-07,3.317960617839129e-07,True
17243,0017243.bin,31985.90088758371,5.756412905884825e-05,4.2663269777350336e-05,1.3222702763341668e-06,False
17244,0017244.bin,1607.0655409914946,5.977369349463221e-07,6.049696569223752e-06,6.885775867157826e-05,False
17245,0017245.bin,1000000000.0,7.461666307743071e-06,6.348074859384482e-06,1.3223354920294192e-06,True
17246,0017246.bin,50634.0080204813,1.2584828886794787e-07,3.1789896128994673e-07,6.197341145212537e-06,False
17247,0017247.bin,1000000000.0,1.7386756131559755e-06,6.201687186882685e-07,3.424706153671361e-07,True
17248,0017248.bin,24.73362611427345,4.804623589465015e-06,2.6794927348174255e-07,7.657796657612608e-06,False
17249,0017249.bin,221.20967738003736,7.09905831192679e-05,2.8587951524783766e-07,3.6037649327518666e-06,False
17250,0017250.bin,1000000000.0,3.902415534818735e-06,1.708113149998014e-05,7.353229288526315e-06,True
17251,0017251.bin,1000000000.0,1.3385035650141729e-06,6.31536725239211e-06,2.216095063317156e-07,True
17252,0017252.bin,1875635.8666997885,8.275091896676404e-07,2.7847058038383494e-06,1.1612951465928548e-07,False
17253,0017253.bin,1000000000.0,7.177899090435369e-07,8.287906049469259e-07,2.2630253058682994e-06,True
17254,0017254.bin,238797.17412296325,5.1749164962131807e-05,2.495950285075142e-06,1.4182847336127976e-07,False
17255,0017255.bin,228.35353026710845,4.2217623967227486e-07,1.2185844902028406e-05,9.054087637201197e-07,False
17256,0017256.bin,109.18843341506896,9.065809960071623e-07,6.980765018515012e-06,6.0384465613441015e-06,False
17257,0017257.bin,200941351.9067839,1.0371827304653281e-07,2.4990910550211314e-05,3.3774357218618914e-05,False
17258,0017258.bin,1000000000.0,2.2435116602147143e-07,1.5368204843916422e-06,5.432750126118216e-06,True
17259,0017259.bin,79573604.89971502,2.6460544170879484e-06,3.001188553843071e-06,5.321853560333365e-07,False
17260,0017260.bin,1000000000.0,1.1279063209814226e-07,3.991716638208568e-05,2.7589374265202417e-05,True
17261,0017261.bin,222.60308122520672,7.957081520153066e-07,9.757543290295625e-06,8.202969366337302e-05,False
17262,0017262.bin,89.92787051976686,4.612795916396099e-06,5.105029802747443e-05,5.58957650141272e-07,False
17263,0017263.bin,108079.88497861578,2.2734387329824924e-05,1.2082598884551452e-06,7.284867807992936e-05,False
17264,0017264.bin,1000000000.0,6.045990365763701e-07,2.6268837382816895e-07,7.6826802048332e-05,True
17265,0017265.bin,773.6853838032989,5.612679859551645e-05,3.339969110563973e-06,1.8407978757459323e-07,False
17266,0017266.bin,42140.27216714388,2.0732283215283988e-07,1.2625653974533174e-06,6.487195367460247e-07,False
17267,0017267.bin,426451.68768240535,1.6111312326894957e-05,2.2610496752465518e-07,6.459009412257782e-05,False
17268,0017268.bin,108217.26086245998,3.690954679074206e-06,2.9667561678759597e-07,2.949748861424654e-06,False
17269,0017269.bin,1000000000.0,2.0314605377746805e-06,1.6691830668602539e-06,7.912233630003665e-07,True
17270,0017270.bin,9666.955646091996,1.9905518336952086e-07,5.672164084867546e-05,3.0442965557336076e-05,False
